month,town,flat_type,block,street_name,storey_range,floor_area_sqm,flat_model,lease_commence_date,remaining_lease,resale_price
2019-08,CHOA CHU KANG,EXECUTIVE,606,CHOA CHU KANG ST 62,04 TO 06,147,Apartment,1996,75 years 08 months,540000
2019-08,CHOA CHU KANG,EXECUTIVE,164,JLN TECK WHYE,16 TO 18,140,Apartment,1998,77 years 08 months,640000
2019-08,CHOA CHU KANG,EXECUTIVE,108,TECK WHYE LANE,07 TO 09,146,Maisonette,1989,68 years 08 months,523000
2019-08,CHOA CHU KANG,EXECUTIVE,101,TECK WHYE LANE,10 TO 12,142,Apartment,1989,68 years 08 months,538000
2019-08,CHOA CHU KANG,EXECUTIVE,108,TECK WHYE LANE,04 TO 06,146,Maisonette,1989,68 years 08 months,538000
2019-08,CHOA CHU KANG,EXECUTIVE,109,TECK WHYE LANE,01 TO 03,146,Maisonette,1989,68 years 07 months,490000
2019-09,CHOA CHU KANG,3 ROOM,535,CHOA CHU KANG ST 51,13 TO 15,69,Model A,2011,91 years 01 month,313000
2019-09,CHOA CHU KANG,3 ROOM,571,CHOA CHU KANG ST 52,07 TO 09,67,Model A,2015,94 years 04 months,312000
2019-09,CHOA CHU KANG,3 ROOM,574,CHOA CHU KANG ST 52,07 TO 09,67,Model A,2015,94 years 04 months,317000
2019-09,CHOA CHU KANG,3 ROOM,16,TECK WHYE LANE,04 TO 06,82,New Generation,1979,58 years 06 months,279800
2019-09,CHOA CHU KANG,3 ROOM,110,TECK WHYE LANE,10 TO 12,73,Model A,1989,69 years 01 month,270000
2019-09,CHOA CHU KANG,3 ROOM,114,TECK WHYE LANE,07 TO 09,73,Model A,1989,69 years,270000
2019-09,CHOA CHU KANG,3 ROOM,26,TECK WHYE LANE,07 TO 09,89,New Generation,1979,58 years 06 months,270000
2019-09,CHOA CHU KANG,4 ROOM,296C,CHOA CHU KANG AVE 2,01 TO 03,100,Premium Apartment,1999,78 years 11 months,294000
2019-09,CHOA CHU KANG,4 ROOM,294,CHOA CHU KANG AVE 2,04 TO 06,102,Model A,1990,69 years 09 months,348000
2019-09,CHOA CHU KANG,4 ROOM,408,CHOA CHU KANG AVE 3,04 TO 06,104,Model A,1993,72 years 09 months,308000
2019-09,CHOA CHU KANG,4 ROOM,408,CHOA CHU KANG AVE 3,10 TO 12,104,Model A,1993,72 years 09 months,348000
2019-09,CHOA CHU KANG,4 ROOM,465,CHOA CHU KANG AVE 4,01 TO 03,104,Premium Apartment,2000,79 years 07 months,312000
2019-09,CHOA CHU KANG,4 ROOM,440,CHOA CHU KANG AVE 4,07 TO 09,104,Model A,1993,72 years 10 months,332000
2019-09,CHOA CHU KANG,4 ROOM,422,CHOA CHU KANG AVE 4,16 TO 18,104,Model A,1992,71 years 10 months,368000
2019-09,CHOA CHU KANG,4 ROOM,425,CHOA CHU KANG AVE 4,10 TO 12,104,Model A,1992,71 years 10 months,345000
2019-09,CHOA CHU KANG,4 ROOM,414,CHOA CHU KANG AVE 4,01 TO 03,106,Model A,1993,72 years 09 months,315000
2019-09,CHOA CHU KANG,4 ROOM,423,CHOA CHU KANG AVE 4,04 TO 06,104,Model A,1992,71 years 10 months,352000
2019-09,CHOA CHU KANG,4 ROOM,430,CHOA CHU KANG AVE 4,01 TO 03,104,Model A,1993,72 years 09 months,320000
2019-09,CHOA CHU KANG,4 ROOM,440,CHOA CHU KANG AVE 4,07 TO 09,104,Model A,1993,72 years 09 months,345000
2019-09,CHOA CHU KANG,4 ROOM,306,CHOA CHU KANG AVE 4,10 TO 12,109,Model A,1993,72 years 09 months,431288
2019-09,CHOA CHU KANG,4 ROOM,438,CHOA CHU KANG AVE 4,04 TO 06,104,Model A,1993,72 years 08 months,320000
2019-09,CHOA CHU KANG,4 ROOM,486,CHOA CHU KANG AVE 5,01 TO 03,100,Model A,1999,78 years 10 months,310000
2019-09,CHOA CHU KANG,4 ROOM,476C,CHOA CHU KANG AVE 5,07 TO 09,92,Model A,2013,92 years 10 months,378000
2019-09,CHOA CHU KANG,4 ROOM,692A,CHOA CHU KANG CRES,16 TO 18,90,Model A,2003,82 years 05 months,325000
2019-09,CHOA CHU KANG,4 ROOM,690D,CHOA CHU KANG CRES,10 TO 12,90,Model A,2003,82 years 11 months,325000
2019-09,CHOA CHU KANG,4 ROOM,667,CHOA CHU KANG CRES,04 TO 06,102,Model A,1999,78 years 09 months,310000
2019-09,CHOA CHU KANG,4 ROOM,681,CHOA CHU KANG CRES,01 TO 03,105,Premium Apartment,1999,79 years 01 month,320000
2019-09,CHOA CHU KANG,4 ROOM,657,CHOA CHU KANG CRES,19 TO 21,103,Premium Apartment,1999,78 years 07 months,350000
2019-09,CHOA CHU KANG,4 ROOM,672A,CHOA CHU KANG CRES,10 TO 12,105,Premium Apartment,2000,79 years 05 months,355000
2019-09,CHOA CHU KANG,4 ROOM,670,CHOA CHU KANG CRES,04 TO 06,104,Premium Apartment,1999,79 years 03 months,330000
2019-09,CHOA CHU KANG,4 ROOM,686B,CHOA CHU KANG CRES,01 TO 03,91,Model A,2002,82 years 01 month,329500
2019-09,CHOA CHU KANG,4 ROOM,228,CHOA CHU KANG CTRL,04 TO 06,104,Model A,1989,68 years 08 months,350000
2019-09,CHOA CHU KANG,4 ROOM,688A,CHOA CHU KANG DR,13 TO 15,90,Model A,2002,81 years 07 months,326888
2019-09,CHOA CHU KANG,4 ROOM,346,CHOA CHU KANG LOOP,04 TO 06,105,Model A,1993,72 years 09 months,400000
2019-09,CHOA CHU KANG,4 ROOM,543,CHOA CHU KANG ST 52,10 TO 12,107,Model A,1994,73 years 07 months,340888
2019-09,CHOA CHU KANG,4 ROOM,541,CHOA CHU KANG ST 52,04 TO 06,105,Model A,1994,73 years 07 months,330000
2019-09,CHOA CHU KANG,4 ROOM,769,CHOA CHU KANG ST 54,13 TO 15,106,Model A,1996,76 years 01 month,365000
2019-09,CHOA CHU KANG,4 ROOM,151,JLN TECK WHYE,01 TO 03,100,Model A,1998,77 years 05 months,303000
2019-09,CHOA CHU KANG,4 ROOM,102,TECK WHYE LANE,07 TO 09,106,Model A,1989,68 years 08 months,330000
2019-09,CHOA CHU KANG,4 ROOM,25,TECK WHYE LANE,13 TO 15,92,New Generation,1979,58 years 06 months,290000
2019-09,CHOA CHU KANG,5 ROOM,296E,CHOA CHU KANG AVE 2,07 TO 09,123,Premium Apartment,1999,78 years 10 months,370000
2019-09,CHOA CHU KANG,5 ROOM,296E,CHOA CHU KANG AVE 2,01 TO 03,123,Premium Apartment,1999,78 years 10 months,360000
2019-09,CHOA CHU KANG,5 ROOM,250,CHOA CHU KANG AVE 2,04 TO 06,126,Improved,1993,72 years 09 months,410000
2019-09,CHOA CHU KANG,5 ROOM,251,CHOA CHU KANG AVE 2,16 TO 18,122,Improved,1994,74 years 03 months,480000
2019-09,CHOA CHU KANG,5 ROOM,472,CHOA CHU KANG AVE 3,07 TO 09,120,Improved,1999,78 years 07 months,395000
2019-09,CHOA CHU KANG,5 ROOM,431,CHOA CHU KANG AVE 4,04 TO 06,124,Improved,1993,72 years 09 months,424000
2019-09,CHOA CHU KANG,5 ROOM,432,CHOA CHU KANG AVE 4,01 TO 03,137,Model A,1993,72 years 09 months,420000
2019-09,CHOA CHU KANG,5 ROOM,458,CHOA CHU KANG AVE 4,16 TO 18,123,Premium Apartment,2000,79 years 06 months,443000
2019-09,CHOA CHU KANG,5 ROOM,433,CHOA CHU KANG AVE 4,10 TO 12,124,Improved,1993,72 years 09 months,472000
2019-09,CHOA CHU KANG,5 ROOM,485B,CHOA CHU KANG AVE 5,10 TO 12,122,Improved,1999,78 years 08 months,390000
2019-09,CHOA CHU KANG,5 ROOM,485A,CHOA CHU KANG AVE 5,07 TO 09,117,Improved,1999,78 years 09 months,365000
2019-09,CHOA CHU KANG,5 ROOM,484D,CHOA CHU KANG AVE 5,01 TO 03,115,Improved,1999,78 years 07 months,353000
2019-09,CHOA CHU KANG,5 ROOM,483,CHOA CHU KANG AVE 5,07 TO 09,116,Improved,1999,78 years 08 months,390000
2019-09,CHOA CHU KANG,5 ROOM,664,CHOA CHU KANG CRES,07 TO 09,124,Improved,1999,78 years 10 months,420000
2019-09,CHOA CHU KANG,5 ROOM,675,CHOA CHU KANG CRES,04 TO 06,124,Premium Apartment,1999,79 years 01 month,383000
2019-09,CHOA CHU KANG,5 ROOM,692A,CHOA CHU KANG CRES,01 TO 03,110,Improved,2003,82 years 06 months,378000
2019-09,CHOA CHU KANG,5 ROOM,681,CHOA CHU KANG CRES,07 TO 09,126,Premium Apartment,1999,79 years 01 month,410000
2019-09,CHOA CHU KANG,5 ROOM,665,CHOA CHU KANG CRES,13 TO 15,124,Improved,1999,78 years 09 months,415000
2019-09,CHOA CHU KANG,5 ROOM,657,CHOA CHU KANG CRES,01 TO 03,121,Premium Apartment,1999,78 years 07 months,413000
2019-09,CHOA CHU KANG,5 ROOM,229,CHOA CHU KANG CTRL,10 TO 12,122,Improved,1989,68 years 09 months,430000
2019-09,CHOA CHU KANG,5 ROOM,354,CHOA CHU KANG CTRL,07 TO 09,123,Improved,1993,72 years 09 months,457000
2019-09,CHOA CHU KANG,5 ROOM,687D,CHOA CHU KANG DR,13 TO 15,110,Improved,2003,82 years 08 months,395000
2019-09,CHOA CHU KANG,5 ROOM,688B,CHOA CHU KANG DR,04 TO 06,110,Improved,2002,81 years 06 months,373000
2019-09,CHOA CHU KANG,5 ROOM,687B,CHOA CHU KANG DR,13 TO 15,110,Improved,2002,81 years 09 months,378000
2019-09,CHOA CHU KANG,5 ROOM,633,CHOA CHU KANG NTH 6,04 TO 06,127,Premium Apartment,1998,77 years 04 months,513000
2019-09,CHOA CHU KANG,5 ROOM,787,CHOA CHU KANG NTH 6,01 TO 03,129,Improved,1997,76 years 05 months,415000
2019-09,CHOA CHU KANG,5 ROOM,513,CHOA CHU KANG ST 51,01 TO 03,129,Improved,1995,75 years 01 month,390000
2019-09,CHOA CHU KANG,5 ROOM,513,CHOA CHU KANG ST 51,01 TO 03,134,Model A,1995,75 years,395000
2019-09,CHOA CHU KANG,5 ROOM,550,CHOA CHU KANG ST 52,04 TO 06,123,Improved,1994,73 years 07 months,417000
2019-09,CHOA CHU KANG,5 ROOM,552,CHOA CHU KANG ST 52,04 TO 06,119,Improved,1994,73 years 07 months,360000
2019-09,CHOA CHU KANG,5 ROOM,701,CHOA CHU KANG ST 53,01 TO 03,129,Improved,1995,74 years 08 months,370000
2019-09,CHOA CHU KANG,5 ROOM,771,CHOA CHU KANG ST 54,07 TO 09,121,Improved,1996,75 years 10 months,415000
2019-09,CHOA CHU KANG,5 ROOM,626,CHOA CHU KANG ST 62,04 TO 06,121,Improved,1997,76 years 08 months,487000
2019-09,CHOA CHU KANG,5 ROOM,625,CHOA CHU KANG ST 62,07 TO 09,121,Improved,1997,76 years 08 months,505000
2019-09,CHOA CHU KANG,5 ROOM,641,CHOA CHU KANG ST 64,01 TO 03,123,Premium Apartment,1998,77 years 04 months,515000
2019-09,CHOA CHU KANG,5 ROOM,116,TECK WHYE LANE,01 TO 03,121,Improved,1988,68 years 03 months,358000
2019-09,CHOA CHU KANG,EXECUTIVE,204,CHOA CHU KANG AVE 1,16 TO 18,142,Apartment,1989,68 years 11 months,581000
2019-09,CHOA CHU KANG,EXECUTIVE,272,CHOA CHU KANG AVE 2,07 TO 09,143,Apartment,1993,72 years 10 months,445000
2019-09,CHOA CHU KANG,EXECUTIVE,297A,CHOA CHU KANG AVE 2,04 TO 06,141,Premium Apartment,1999,78 years 10 months,520000
2019-09,CHOA CHU KANG,EXECUTIVE,282,CHOA CHU KANG AVE 3,01 TO 03,144,Apartment,1992,71 years 10 months,465000
2019-09,CHOA CHU KANG,EXECUTIVE,448,CHOA CHU KANG AVE 4,13 TO 15,143,Maisonette,1997,76 years 07 months,580000
2019-09,CHOA CHU KANG,EXECUTIVE,754,CHOA CHU KANG NTH 5,10 TO 12,154,Apartment,1995,74 years 11 months,565000
2019-09,CHOA CHU KANG,EXECUTIVE,753,CHOA CHU KANG NTH 5,07 TO 09,147,Apartment,1995,74 years 11 months,558888
2019-09,CHOA CHU KANG,EXECUTIVE,756,CHOA CHU KANG NTH 5,10 TO 12,147,Apartment,1995,74 years 11 months,542000
2019-09,CHOA CHU KANG,EXECUTIVE,561,CHOA CHU KANG NTH 6,01 TO 03,146,Apartment,1996,75 years 05 months,500000
2019-10,CHOA CHU KANG,3 ROOM,574,CHOA CHU KANG ST 52,10 TO 12,67,Model A,2015,94 years 03 months,315000
2019-10,CHOA CHU KANG,3 ROOM,166B,TECK WHYE CRES,19 TO 21,68,Model A,2015,94 years 04 months,325000
2019-10,CHOA CHU KANG,3 ROOM,16,TECK WHYE LANE,10 TO 12,67,New Generation,1979,58 years 06 months,225000
2019-10,CHOA CHU KANG,3 ROOM,19,TECK WHYE LANE,07 TO 09,68,New Generation,1981,60 years 11 months,260000
2019-10,CHOA CHU KANG,3 ROOM,16,TECK WHYE LANE,10 TO 12,67,New Generation,1979,58 years 05 months,249000
2019-10,CHOA CHU KANG,4 ROOM,294,CHOA CHU KANG AVE 2,10 TO 12,104,Model A,1990,69 years 07 months,330000
2019-10,CHOA CHU KANG,4 ROOM,297B,CHOA CHU KANG AVE 2,16 TO 18,101,Premium Apartment,1999,78 years 09 months,347000
2019-10,CHOA CHU KANG,4 ROOM,293,CHOA CHU KANG AVE 3,10 TO 12,104,Model A,1993,72 years 09 months,336000
2019-10,CHOA CHU KANG,4 ROOM,286,CHOA CHU KANG AVE 3,04 TO 06,106,Model A,1993,72 years 09 months,328000
2019-10,CHOA CHU KANG,4 ROOM,408,CHOA CHU KANG AVE 3,07 TO 09,104,Model A,1993,72 years 08 months,335000
2019-10,CHOA CHU KANG,4 ROOM,289,CHOA CHU KANG AVE 3,01 TO 03,104,Model A,1993,72 years 08 months,325000
2019-10,CHOA CHU KANG,4 ROOM,281,CHOA CHU KANG AVE 3,01 TO 03,104,Model A,1992,71 years 09 months,318000
2019-10,CHOA CHU KANG,4 ROOM,450,CHOA CHU KANG AVE 4,10 TO 12,104,Premium Apartment,2000,79 years 04 months,350000
2019-10,CHOA CHU KANG,4 ROOM,422,CHOA CHU KANG AVE 4,01 TO 03,104,Model A,1992,71 years 09 months,320000
2019-10,CHOA CHU KANG,4 ROOM,462,CHOA CHU KANG AVE 4,07 TO 09,103,Premium Apartment,2000,79 years 05 months,312000
2019-10,CHOA CHU KANG,4 ROOM,416,CHOA CHU KANG AVE 4,04 TO 06,104,Model A,1993,72 years 08 months,380000
2019-10,CHOA CHU KANG,4 ROOM,421,CHOA CHU KANG AVE 4,01 TO 03,104,Model A,1992,71 years 09 months,315000
2019-10,CHOA CHU KANG,4 ROOM,435,CHOA CHU KANG AVE 4,01 TO 03,104,Model A,1993,72 years 08 months,325000
2019-10,CHOA CHU KANG,4 ROOM,476D,CHOA CHU KANG AVE 5,10 TO 12,92,Model A,2013,92 years 09 months,405000
2019-10,CHOA CHU KANG,4 ROOM,476B,CHOA CHU KANG AVE 5,04 TO 06,92,Model A,2013,92 years 09 months,365000
2019-10,CHOA CHU KANG,4 ROOM,684B,CHOA CHU KANG CRES,04 TO 06,90,Model A,2002,82 years,358000
2019-10,CHOA CHU KANG,4 ROOM,686B,CHOA CHU KANG CRES,16 TO 18,90,Model A,2002,82 years,338000
2019-10,CHOA CHU KANG,4 ROOM,683B,CHOA CHU KANG CRES,10 TO 12,90,Model A,2002,81 years 10 months,320000
2019-10,CHOA CHU KANG,4 ROOM,678,CHOA CHU KANG CRES,10 TO 12,106,Premium Apartment,1999,79 years 01 month,350000
2019-10,CHOA CHU KANG,4 ROOM,661,CHOA CHU KANG CRES,04 TO 06,100,Premium Apartment,1999,78 years 06 months,333000
2019-10,CHOA CHU KANG,4 ROOM,692B,CHOA CHU KANG CRES,10 TO 12,90,Model A,2003,82 years 04 months,320000
2019-10,CHOA CHU KANG,4 ROOM,679,CHOA CHU KANG CRES,07 TO 09,106,Premium Apartment,1999,79 years 01 month,355888
2019-10,CHOA CHU KANG,4 ROOM,228,CHOA CHU KANG CTRL,01 TO 03,104,Model A,1989,68 years 07 months,315000
2019-10,CHOA CHU KANG,4 ROOM,689B,CHOA CHU KANG DR,07 TO 09,90,Model A,2002,81 years 07 months,335000
2019-10,CHOA CHU KANG,4 ROOM,688B,CHOA CHU KANG DR,04 TO 06,90,Model A,2002,81 years 06 months,330000
2019-10,CHOA CHU KANG,4 ROOM,784,CHOA CHU KANG DR,01 TO 03,111,Model A,1997,76 years 03 months,370000
2019-10,CHOA CHU KANG,4 ROOM,763,CHOA CHU KANG NTH 5,10 TO 12,106,Model A,1996,75 years 10 months,353000
2019-10,CHOA CHU KANG,4 ROOM,573,CHOA CHU KANG ST 52,07 TO 09,92,Model A,2015,94 years 04 months,415000
2019-10,CHOA CHU KANG,4 ROOM,570,CHOA CHU KANG ST 52,07 TO 09,92,Model A,2015,94 years 04 months,420000
2019-10,CHOA CHU KANG,4 ROOM,549,CHOA CHU KANG ST 52,04 TO 06,103,Model A,1995,74 years 07 months,305000
2019-10,CHOA CHU KANG,4 ROOM,574,CHOA CHU KANG ST 52,07 TO 09,92,Model A,2015,94 years 03 months,430000
2019-10,CHOA CHU KANG,4 ROOM,573,CHOA CHU KANG ST 52,13 TO 15,92,Model A,2015,94 years 03 months,440000
2019-10,CHOA CHU KANG,4 ROOM,543,CHOA CHU KANG ST 52,10 TO 12,104,Model A,1994,73 years 06 months,355000
2019-10,CHOA CHU KANG,4 ROOM,702,CHOA CHU KANG ST 53,04 TO 06,109,Model A,1995,74 years 07 months,320000
2019-10,CHOA CHU KANG,4 ROOM,610,CHOA CHU KANG ST 62,04 TO 06,107,Model A,1996,75 years 07 months,343000
2019-10,CHOA CHU KANG,4 ROOM,620,CHOA CHU KANG ST 62,04 TO 06,108,Model A,1996,75 years 09 months,375000
2019-10,CHOA CHU KANG,4 ROOM,616,CHOA CHU KANG ST 62,04 TO 06,108,Model A,1996,75 years 08 months,350000
2019-10,CHOA CHU KANG,4 ROOM,6,TECK WHYE AVE,10 TO 12,104,Model A,1984,63 years 05 months,338000
2019-10,CHOA CHU KANG,4 ROOM,118,TECK WHYE LANE,04 TO 06,106,Model A,1989,68 years 05 months,308000
2019-10,CHOA CHU KANG,5 ROOM,130,CHOA CHU KANG AVE 1,04 TO 06,124,Improved,1993,72 years 08 months,405000
2019-10,CHOA CHU KANG,5 ROOM,248,CHOA CHU KANG AVE 2,07 TO 09,123,Improved,1993,72 years 08 months,412000
2019-10,CHOA CHU KANG,5 ROOM,296E,CHOA CHU KANG AVE 2,07 TO 09,122,Premium Apartment,1999,78 years 09 months,400000
2019-10,CHOA CHU KANG,5 ROOM,472,CHOA CHU KANG AVE 3,10 TO 12,120,Improved,1999,78 years 07 months,395000
2019-10,CHOA CHU KANG,5 ROOM,458,CHOA CHU KANG AVE 4,13 TO 15,123,Premium Apartment,2000,79 years 05 months,420000
2019-10,CHOA CHU KANG,5 ROOM,418,CHOA CHU KANG AVE 4,07 TO 09,122,Improved,1993,72 years 07 months,451000
2019-10,CHOA CHU KANG,5 ROOM,434,CHOA CHU KANG AVE 4,10 TO 12,124,Improved,1993,72 years 08 months,520000
2019-10,CHOA CHU KANG,5 ROOM,444,CHOA CHU KANG AVE 4,01 TO 03,120,Improved,1997,76 years 06 months,368000
2019-10,CHOA CHU KANG,5 ROOM,485B,CHOA CHU KANG AVE 5,07 TO 09,122,Improved,1999,78 years 07 months,406500
2019-10,CHOA CHU KANG,5 ROOM,485A,CHOA CHU KANG AVE 5,07 TO 09,116,Improved,1999,78 years 07 months,380000
2019-10,CHOA CHU KANG,5 ROOM,669,CHOA CHU KANG CRES,10 TO 12,124,Premium Apartment,1999,79 years,410000
2019-10,CHOA CHU KANG,5 ROOM,683C,CHOA CHU KANG CRES,07 TO 09,110,Improved,2002,81 years 11 months,367000
2019-10,CHOA CHU KANG,5 ROOM,686B,CHOA CHU KANG CRES,04 TO 06,110,Improved,2002,82 years,355000
2019-10,CHOA CHU KANG,5 ROOM,690A,CHOA CHU KANG CRES,19 TO 21,110,Improved,2003,82 years 07 months,378000
2019-10,CHOA CHU KANG,5 ROOM,684B,CHOA CHU KANG CRES,04 TO 06,110,Improved,2002,82 years,355000
2019-10,CHOA CHU KANG,5 ROOM,676A,CHOA CHU KANG CRES,10 TO 12,124,Premium Apartment,1999,79 years 02 months,415000
2019-10,CHOA CHU KANG,5 ROOM,684D,CHOA CHU KANG CRES,04 TO 06,110,Improved,2002,81 years 11 months,350000
2019-10,CHOA CHU KANG,5 ROOM,691A,CHOA CHU KANG CRES,16 TO 18,110,Improved,2003,82 years 07 months,388000
2019-10,CHOA CHU KANG,5 ROOM,683A,CHOA CHU KANG CRES,10 TO 12,110,Improved,2002,81 years 09 months,358000
2019-10,CHOA CHU KANG,5 ROOM,206,CHOA CHU KANG CTRL,10 TO 12,122,Improved,1989,68 years 05 months,433000
2019-10,CHOA CHU KANG,5 ROOM,206,CHOA CHU KANG CTRL,10 TO 12,122,Improved,1989,68 years 05 months,397000
2019-10,CHOA CHU KANG,5 ROOM,687B,CHOA CHU KANG DR,04 TO 06,110,Improved,2002,81 years 08 months,360000
2019-10,CHOA CHU KANG,5 ROOM,761,CHOA CHU KANG NTH 5,10 TO 12,126,Improved,1995,74 years 08 months,475000
2019-10,CHOA CHU KANG,5 ROOM,790,CHOA CHU KANG NTH 6,04 TO 06,128,Improved,1996,76 years 03 months,480000
2019-10,CHOA CHU KANG,5 ROOM,618,CHOA CHU KANG NTH 7,01 TO 03,134,Model A,1996,75 years 07 months,440000
2019-10,CHOA CHU KANG,5 ROOM,618,CHOA CHU KANG NTH 7,10 TO 12,132,Model A,1996,75 years 07 months,503000
2019-10,CHOA CHU KANG,5 ROOM,505,CHOA CHU KANG ST 51,07 TO 09,125,Improved,1994,74 years 02 months,400000
2019-10,CHOA CHU KANG,5 ROOM,501,CHOA CHU KANG ST 51,07 TO 09,123,Improved,1995,74 years 04 months,438000
2019-10,CHOA CHU KANG,5 ROOM,507,CHOA CHU KANG ST 51,13 TO 15,130,Improved,1994,74 years 01 month,460000
2019-10,CHOA CHU KANG,5 ROOM,613,CHOA CHU KANG ST 62,01 TO 03,134,Model A,1996,75 years 09 months,433000
2019-10,CHOA CHU KANG,5 ROOM,620,CHOA CHU KANG ST 62,01 TO 03,133,Model A,1996,75 years 08 months,455000
2019-10,CHOA CHU KANG,5 ROOM,136,TECK WHYE LANE,04 TO 06,131,Improved,1989,69 years,450000
2019-10,CHOA CHU KANG,EXECUTIVE,275,CHOA CHU KANG AVE 2,10 TO 12,143,Apartment,1993,72 years 09 months,453000
2019-10,CHOA CHU KANG,EXECUTIVE,437,CHOA CHU KANG AVE 4,01 TO 03,148,Apartment,1993,72 years 08 months,530000
2019-10,CHOA CHU KANG,EXECUTIVE,437,CHOA CHU KANG AVE 4,13 TO 15,148,Apartment,1993,72 years 08 months,550000
2019-10,CHOA CHU KANG,EXECUTIVE,659,CHOA CHU KANG CRES,13 TO 15,140,Premium Apartment,1999,78 years 07 months,510000
2019-10,CHOA CHU KANG,EXECUTIVE,690B,CHOA CHU KANG CRES,16 TO 18,125,Apartment,2003,82 years 06 months,450000
2019-10,CHOA CHU KANG,EXECUTIVE,758,CHOA CHU KANG NTH 5,04 TO 06,153,Maisonette,1995,74 years 10 months,580000
2019-10,CHOA CHU KANG,EXECUTIVE,554,CHOA CHU KANG NTH 6,04 TO 06,148,Apartment,1996,75 years 04 months,495000
2019-10,CHOA CHU KANG,EXECUTIVE,606,CHOA CHU KANG ST 62,01 TO 03,145,Apartment,1996,75 years 06 months,505000
2019-10,CHOA CHU KANG,EXECUTIVE,640,CHOA CHU KANG ST 64,16 TO 18,145,Premium Apartment,1998,77 years 03 months,675000
2019-10,CHOA CHU KANG,EXECUTIVE,133,TECK WHYE LANE,04 TO 06,145,Apartment,1993,72 years 07 months,540000
2019-11,CHOA CHU KANG,2 ROOM,166A,TECK WHYE CRES,04 TO 06,47,Model A,2015,94 years 03 months,212000
2019-11,CHOA CHU KANG,2 ROOM,166B,TECK WHYE CRES,19 TO 21,47,Model A,2015,94 years 03 months,240000
2019-11,CHOA CHU KANG,3 ROOM,110,TECK WHYE LANE,07 TO 09,73,Model A,1989,68 years 11 months,285000
2019-11,CHOA CHU KANG,4 ROOM,297B,CHOA CHU KANG AVE 2,10 TO 12,103,Premium Apartment,1999,78 years 09 months,348000
2019-11,CHOA CHU KANG,4 ROOM,295,CHOA CHU KANG AVE 2,01 TO 03,103,Model A,1990,69 years 07 months,300000
2019-11,CHOA CHU KANG,4 ROOM,297,CHOA CHU KANG AVE 2,07 TO 09,101,Premium Apartment,1999,78 years 09 months,330000
2019-11,CHOA CHU KANG,4 ROOM,297A,CHOA CHU KANG AVE 2,13 TO 15,103,Premium Apartment,1999,78 years 08 months,345000
2019-11,CHOA CHU KANG,4 ROOM,446,CHOA CHU KANG AVE 4,07 TO 09,100,Model A,1997,76 years 06 months,311000
2019-11,CHOA CHU KANG,4 ROOM,452,CHOA CHU KANG AVE 4,13 TO 15,103,Premium Apartment,2000,79 years 03 months,320000
2019-11,CHOA CHU KANG,4 ROOM,445,CHOA CHU KANG AVE 4,01 TO 03,100,Model A,1997,76 years 04 months,298000
2019-11,CHOA CHU KANG,4 ROOM,433,CHOA CHU KANG AVE 4,10 TO 12,107,Model A,1993,72 years 07 months,370000
2019-11,CHOA CHU KANG,4 ROOM,464,CHOA CHU KANG AVE 4,01 TO 03,104,Premium Apartment,2000,79 years 04 months,310000
2019-11,CHOA CHU KANG,4 ROOM,483,CHOA CHU KANG AVE 5,04 TO 06,101,Model A,1999,78 years 07 months,315000
2019-11,CHOA CHU KANG,4 ROOM,485D,CHOA CHU KANG AVE 5,07 TO 09,101,Model A,1999,78 years 08 months,340000
2019-11,CHOA CHU KANG,4 ROOM,484A,CHOA CHU KANG AVE 5,10 TO 12,91,Model A2,1999,78 years 05 months,313000
2019-11,CHOA CHU KANG,4 ROOM,483,CHOA CHU KANG AVE 5,01 TO 03,101,Model A,1999,78 years 06 months,326000
2019-11,CHOA CHU KANG,4 ROOM,484B,CHOA CHU KANG AVE 5,16 TO 18,101,Model A,1999,78 years 05 months,360000
2019-11,CHOA CHU KANG,4 ROOM,485,CHOA CHU KANG AVE 5,13 TO 15,101,Model A,1999,78 years 07 months,340000
2019-11,CHOA CHU KANG,4 ROOM,670,CHOA CHU KANG CRES,01 TO 03,103,Premium Apartment,1999,79 years 01 month,325000
2019-11,CHOA CHU KANG,4 ROOM,233,CHOA CHU KANG CTRL,13 TO 15,104,Model A,1990,69 years 07 months,395000
2019-11,CHOA CHU KANG,4 ROOM,234,CHOA CHU KANG CTRL,04 TO 06,104,Model A,1989,68 years 06 months,338000
2019-11,CHOA CHU KANG,4 ROOM,687C,CHOA CHU KANG DR,10 TO 12,90,Model A,2003,82 years 04 months,325000
2019-11,CHOA CHU KANG,4 ROOM,766,CHOA CHU KANG NTH 5,04 TO 06,104,Model A,1996,75 years 09 months,318000
2019-11,CHOA CHU KANG,4 ROOM,572,CHOA CHU KANG ST 52,07 TO 09,92,Model A,2015,94 years 03 months,390000
2019-11,CHOA CHU KANG,4 ROOM,574,CHOA CHU KANG ST 52,04 TO 06,92,Model A,2015,94 years 02 months,411500
2019-11,CHOA CHU KANG,4 ROOM,574,CHOA CHU KANG ST 52,04 TO 06,92,Model A,2015,94 years 02 months,415888
2019-11,CHOA CHU KANG,4 ROOM,572,CHOA CHU KANG ST 52,04 TO 06,92,Model A,2015,94 years 02 months,425000
2019-11,CHOA CHU KANG,4 ROOM,767,CHOA CHU KANG ST 54,07 TO 09,106,Model A,1996,75 years 11 months,340000
